order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
3355,6388,2026-08-23,151,2,307.98,615.96,Completed,2026-08-23
3356,2293,2024-10-03,118,2,51.87,103.74,Completed,2024-10-03
3357,4251,2026-08-28,355,1,105.73,105.73,Completed,2026-08-28
3358,273,2025-06-01,108,6,42.67,256.02,Completed,2025-06-11
3359,281,2026-01-28,352,7,123.69,865.83,Completed,2026-02-01
3360,9753,2024-10-16,120,2,117.61,235.22,Completed,2024-10-26
3361,8584,2025-08-16,350,1,76.79,76.79,Completed,2025-08-22
3362,1001,2026-05-22,20,2,102.57,205.14,Completed,2026-06-02
3363,5570,2023-04-28,470,1,63.81,63.81,Completed,2023-04-29
3364,1561,2026-03-11,182,1,49.17,49.17,Cancelled,2026-03-22
3365,8692,2026-05-26,31,2,174.15,348.3,Completed,2026-05-30
3366,9873,2025-05-31,131,6,64.15,384.9,Completed,2025-06-06
3367,5544,2024-09-11,389,1,50.63,50.63,Completed,2024-09-17
3368,6879,2026-07-28,39,1,136.86,136.86,Completed,2026-07-30
3369,2331,2023-10-07,156,1,196.83,196.83,Completed,2023-10-08
3370,3269,2024-08-26,322,2,66.71,133.42,Completed,2024-09-03
3371,4153,2026-03-08,393,8,19.27,154.16,Completed,2026-03-11
3372,5502,2025-05-01,334,3,52.17,156.51,Completed,2025-05-08
3373,5885,2026-03-05,471,1,30.53,30.53,Cancelled,2026-03-05
3374,393,2025-12-09,381,3,12.87,38.61,Pending,
3375,5387,2024-12-28,210,3,12.2,36.6,Cancelled,2025-01-06
3376,9515,2026-06-25,282,1,65.41,65.41,Completed,2026-06-28
3377,866,2024-10-01,108,4,38.85,155.4,Completed,2024-10-09
3378,5703,2026-05-08,396,5,86.52,432.6,Completed,2026-05-20
3379,5804,2026-08-25,178,5,182.06,910.3,Completed,2026-08-29
3380,3650,2026-08-06,136,8,23.26,186.08,Completed,2026-08-11
3381,2693,2026-06-23,437,2,212.14,424.28,Completed,2026-06-28
3382,408,2021-03-05,274,8,21.83,174.64,Pending,
3383,5201,2025-05-14,34,5,42.24,211.2,Pending,
3384,7474,2023-05-01,448,1,70.88,70.88,Cancelled,2023-05-10
3385,8767,2024-11-19,268,6,23.84,143.04,Completed,2024-12-03
3386,7464,2026-07-16,366,3,9.48,28.44,Cancelled,2026-07-30
3387,9267,2024-08-01,433,2,15.65,31.3,Cancelled,2024-08-03
3388,231,2026-05-08,351,1,170.58,170.58,Pending,
3389,7921,2026-07-17,283,1,121.78,121.78,Pending,
3390,3107,2026-08-25,288,1,97.89,97.89,Cancelled,2026-08-28
3391,8233,2025-09-07,493,1,67.24,67.24,Completed,2025-09-16
3392,54,2024-08-05,458,1,20.92,20.92,Completed,2024-08-14
3393,9037,2024-11-27,98,1,171.23,171.23,Pending,
3394,1728,2024-08-24,266,1,30.78,30.78,Completed,2024-08-31
3395,2657,2022-09-23,25,2,27.73,55.46,Cancelled,2022-10-02
3396,1956,2024-02-27,258,2,31.05,62.1,Pending,
3397,781,2024-03-09,391,1,20.62,20.62,Completed,2024-03-13
3398,1912,2021-09-05,180,2,16.75,33.5,Completed,2021-09-15
3399,8809,2026-04-12,55,1,17.0,17.0,Completed,2026-04-20
3400,8156,2026-06-06,30,1,13.89,13.89,Completed,2026-06-15
3401,5453,2025-10-13,274,2,21.93,43.86,Completed,2025-10-20
3402,8416,2025-12-30,435,4,77.92,311.68,Completed,2026-01-02
3403,1321,2024-10-10,255,1,68.81,68.81,Completed,2024-10-12
3404,6279,2026-05-27,37,1,53.62,53.62,Pending,
3405,3488,2025-11-03,303,1,17.76,17.76,Cancelled,2025-11-14
3406,2331,2024-08-19,12,3,84.54,253.62,Completed,2024-09-01
3407,6660,2025-12-09,293,4,131.7,526.8,Completed,2025-12-12
3408,6197,2025-11-23,482,2,342.11,684.22,Completed,2025-12-02
3409,5629,2026-04-17,337,4,95.15,380.6,Completed,2026-04-28
3410,9712,2023-12-08,488,6,12.24,73.44,Completed,2023-12-08
3411,260,2022-12-26,226,4,97.49,389.96,Completed,2023-01-04
3412,1970,2026-08-26,262,1,94.08,94.08,Completed,2026-08-26
3413,3090,2024-11-16,308,2,33.58,67.16,Completed,2024-11-16
3414,488,2026-03-03,54,2,7.82,15.64,Cancelled,2026-03-17
3415,469,2021-10-31,162,1,8.97,8.97,Completed,2021-11-03
3416,9116,2026-06-14,463,6,102.48,614.88,Completed,2026-06-14
3417,8574,2026-01-15,3,1,10.06,10.06,Pending,
3418,560,2025-08-14,130,2,135.87,271.74,Pending,
3419,1446,2022-07-14,298,4,51.1,204.4,Pending,
3420,3242,2026-08-09,123,3,17.21,51.63,Pending,
3421,8358,2026-03-09,227,2,46.89,93.78,Cancelled,2026-03-09
3422,1541,2026-04-26,79,3,39.63,118.89,Pending,
3423,6156,2022-11-17,68,6,12.83,76.98,Completed,2022-12-01
3424,8307,2026-03-16,17,1,93.08,93.08,Completed,2026-03-28
3425,3207,2025-12-26,227,3,48.28,144.84,Completed,2026-01-04
3426,2837,2025-05-03,154,1,82.46,82.46,Completed,2025-05-17
3427,4514,2023-09-18,25,2,25.82,51.64,Completed,2023-09-19
3428,1073,2024-12-06,3,2,11.0,22.0,Pending,
3429,1655,2025-04-04,165,8,323.02,2584.16,Completed,2025-04-12
3430,2618,2026-05-05,403,3,253.73,761.19,Completed,2026-05-15
3431,8359,2024-12-20,253,1,24.26,24.26,Pending,
3432,702,2026-05-14,195,3,122.37,367.11,Completed,2026-05-19
3433,6521,2025-02-27,275,1,79.53,79.53,Completed,2025-03-12
3434,3095,2024-04-24,480,7,147.51,1032.57,Completed,2024-04-28
3435,9210,2023-12-16,90,1,339.31,339.31,Completed,2023-12-21
3436,8504,2021-11-26,124,1,167.12,167.12,Cancelled,2021-12-07
3437,5853,2024-07-22,223,3,18.7,56.1,Completed,2024-07-24
3438,8241,2026-08-14,149,1,186.33,186.33,Completed,2026-08-17
3439,6239,2022-10-25,402,1,45.52,45.52,Completed,2022-11-05
3440,6897,2026-07-08,284,1,67.86,67.86,Completed,2026-07-13
3441,8350,2025-07-26,380,1,11.42,11.42,Completed,2025-08-06
3442,9751,2024-01-10,126,3,360.31,1080.93,Completed,2024-01-21
3443,5904,2024-09-20,360,4,185.37,741.48,Pending,
3444,1640,2023-06-13,56,2,17.69,35.38,Cancelled,2023-06-18
3445,1388,2023-02-19,151,2,315.57,631.14,Completed,2023-03-01
3446,4196,2026-07-19,372,1,113.28,113.28,Completed,2026-07-29
3447,9825,2021-08-28,283,1,131.69,131.69,Completed,2021-09-07
3448,7492,2024-10-13,335,2,115.06,230.12,Pending,
3449,515,2025-02-21,436,4,77.42,309.68,Completed,2025-02-25
3450,7860,2024-07-30,127,2,12.47,24.94,Cancelled,2024-08-06
3451,9213,2026-07-17,339,2,28.06,56.12,Completed,2026-07-28
3452,841,2025-11-14,68,4,13.36,53.44,Completed,2025-11-20
3453,2930,2025-04-06,21,2,60.72,121.44,Completed,2025-04-08
3454,3228,2025-12-18,22,7,35.58,249.06,Completed,2025-12-22
3455,9469,2022-05-31,137,1,399.45,399.45,Cancelled,2022-06-14
3456,4104,2024-09-03,309,2,14.29,28.58,Completed,2024-09-10
3457,2901,2024-06-13,62,1,86.58,86.58,Cancelled,2024-06-21
3458,6464,2026-07-10,190,6,31.12,186.72,Pending,
3459,7686,2025-12-02,397,2,51.58,103.16,Completed,2025-12-16
3460,4265,2022-10-29,159,5,105.4,527.0,Completed,2022-11-01
3461,9526,2021-12-08,373,3,149.06,447.18,Completed,2021-12-22
3462,3296,2026-08-23,193,1,20.89,20.89,Pending,
3463,7598,2024-06-18,253,1,21.57,21.57,Completed,2024-06-24
3464,8454,2025-11-23,319,2,19.65,39.3,Pending,
3465,4654,2025-10-01,498,6,33.13,198.78,Completed,2025-10-08
3466,8797,2026-07-10,488,2,11.18,22.36,Completed,2026-07-24
3467,3686,2026-07-22,125,2,50.96,101.92,Cancelled,2026-07-23
3468,696,2025-09-18,180,1,16.92,16.92,Completed,2025-10-01
3469,7524,2023-12-16,279,1,39.25,39.25,Completed,2023-12-27
3470,5181,2025-08-14,37,2,50.53,101.06,Completed,2025-08-18
3471,7498,2025-08-08,391,2,21.28,42.56,Completed,2025-08-15
3472,6735,2023-06-30,57,1,30.68,30.68,Completed,2023-07-02
3473,9408,2022-09-29,406,5,15.87,79.35,Completed,2022-10-07
3474,9551,2022-03-25,412,1,41.16,41.16,Pending,
3475,265,2025-04-09,45,2,331.75,663.5,Pending,
3476,8836,2021-11-22,54,5,8.75,43.75,Completed,2021-11-25
3477,3046,2026-03-25,389,1,49.55,49.55,Cancelled,2026-04-03
3478,2697,2024-08-23,62,5,88.35,441.75,Completed,2024-09-03
3479,8486,2026-02-11,401,4,69.85,279.4,Pending,
3480,7407,2024-12-04,62,2,86.8,173.6,Completed,2024-12-17
3481,2328,2025-01-23,489,2,172.73,345.46,Cancelled,2025-01-31
3482,9967,2023-07-07,381,1,13.82,13.82,Completed,2023-07-13
3483,2097,2026-07-12,77,2,22.15,44.3,Pending,
3484,8062,2024-06-17,117,3,130.85,392.55,Completed,2024-06-18
3485,2145,2022-09-24,364,1,21.71,21.71,Cancelled,2022-10-05
3486,1702,2022-07-01,237,4,89.32,357.28,Cancelled,2022-07-08
3487,2055,2022-09-03,5,3,12.69,38.07,Completed,2022-09-09
3488,4071,2025-09-30,343,1,377.64,377.64,Completed,2025-10-01
3489,3136,2022-07-01,24,1,21.66,21.66,Completed,2022-07-03
3490,2173,2020-08-22,102,4,69.23,276.92,Completed,2020-08-24
3491,6731,2026-07-28,251,2,111.54,223.08,Cancelled,2026-08-02
3492,2093,2025-08-13,452,1,70.68,70.68,Completed,2025-08-23
3493,7213,2025-08-27,138,3,22.79,68.37,Completed,2025-09-08
3494,6325,2026-08-26,347,2,103.22,206.44,Completed,2026-08-27
3495,6352,2024-04-23,132,1,26.24,26.24,Completed,2024-04-23
3496,1043,2022-06-08,37,1,57.22,57.22,Completed,2022-06-12
3497,9818,2023-05-16,219,6,40.43,242.58,Completed,2023-05-21
3498,1794,2025-12-24,119,8,72.75,582.0,Completed,2026-01-03
3499,1708,2025-12-28,283,6,131.53,789.18,Completed,2025-12-28
3500,7615,2020-11-24,358,5,115.28,576.4,Completed,2020-12-06
3501,895,2026-02-14,331,1,81.02,81.02,Completed,2026-02-22
3502,4788,2025-09-12,382,1,16.8,16.8,Pending,
3503,7356,2026-05-07,288,1,95.33,95.33,Completed,2026-05-20
3504,9368,2023-09-03,453,2,104.56,209.12,Pending,
3505,3815,2026-05-01,245,2,117.25,234.5,Completed,2026-05-14
3506,8295,2025-04-12,460,1,225.88,225.88,Cancelled,2025-04-18
3507,3791,2026-06-19,311,2,54.78,109.56,Completed,2026-06-23
3508,9964,2026-05-08,180,3,16.37,49.11,Cancelled,2026-05-19
3509,9110,2026-08-20,283,2,136.19,272.38,Completed,2026-08-24
3510,6366,2025-08-29,23,6,54.96,329.76,Completed,2025-09-07
3511,2617,2025-04-10,136,2,21.55,43.1,Completed,2025-04-24
3512,8214,2026-06-26,149,4,186.33,745.32,Cancelled,2026-06-28
3513,2923,2026-08-11,253,1,24.42,24.42,Completed,2026-08-15
3514,3747,2026-08-05,104,1,10.27,10.27,Completed,2026-08-11
3515,76,2026-02-22,380,5,11.56,57.8,Completed,2026-03-03
3516,1981,2026-07-31,454,1,34.41,34.41,Completed,2026-07-31
3517,9049,2025-06-14,478,2,68.97,137.94,Completed,2025-06-25
3518,9352,2024-09-22,137,2,355.66,711.32,Completed,2024-10-04
3519,9425,2025-10-31,486,1,395.46,395.46,Completed,2025-11-03
3520,7076,2026-07-19,157,2,147.5,295.0,Completed,2026-07-20
3521,9004,2025-02-05,350,6,78.53,471.18,Completed,2025-02-07
3522,9427,2026-01-08,164,2,177.51,355.02,Completed,2026-01-16
3523,1743,2023-10-13,263,1,21.68,21.68,Pending,
3524,5527,2025-02-13,345,5,97.59,487.95,Completed,2025-02-17
3525,8489,2026-07-18,408,6,29.51,177.06,Cancelled,2026-07-20
3526,9373,2025-10-22,211,4,47.85,191.4,Completed,2025-10-29
3527,9505,2024-09-29,455,4,249.95,999.8,Completed,2024-10-04
3528,5433,2024-11-15,200,3,21.66,64.98,Completed,2024-11-27
3529,6663,2026-03-10,353,4,97.13,388.52,Completed,2026-03-22
3530,4395,2024-08-01,218,6,8.41,50.46,Completed,2024-08-03
3531,5015,2026-08-16,62,1,96.55,96.55,Completed,2026-08-24
3532,9149,2026-03-15,473,2,103.66,207.32,Completed,2026-03-28
3533,9736,2026-08-27,453,4,100.76,403.04,Cancelled,2026-08-27
3534,3512,2024-02-01,118,2,51.16,102.32,Completed,2024-02-09
3535,6855,2026-03-02,266,1,28.9,28.9,Completed,2026-03-14
3536,9537,2024-12-06,122,1,11.9,11.9,Cancelled,2024-12-11
3537,5510,2025-06-18,21,3,57.28,171.84,Cancelled,2025-06-27
3538,4723,2023-04-25,207,4,24.01,96.04,Pending,
3539,3827,2026-08-23,85,2,96.61,193.22,Completed,2026-08-30
3540,5004,2024-05-31,467,1,114.36,114.36,Cancelled,2024-06-04
3541,4724,2026-08-05,403,6,242.45,1454.7,Completed,2026-08-19
3542,2810,2024-07-28,488,1,11.41,11.41,Completed,2024-08-10
3543,3413,2024-01-26,396,3,78.55,235.65,Pending,
3544,4436,2026-05-10,86,1,55.58,55.58,Completed,2026-05-22
3545,4646,2022-01-08,493,3,66.27,198.81,Completed,2022-01-10
3546,1186,2026-07-13,376,1,59.29,59.29,Cancelled,2026-07-18
3547,5543,2024-01-16,41,1,13.18,13.18,Completed,2024-01-16
3548,5273,2022-03-30,268,2,25.22,50.44,Completed,2022-04-12
3549,6956,2022-06-10,293,2,140.84,281.68,Pending,
3550,3709,2026-06-26,282,3,73.7,221.1,Pending,
3551,1771,2021-09-04,138,3,23.74,71.22,Cancelled,2021-09-11
3552,8528,2025-01-12,49,1,109.38,109.38,Completed,2025-01-16
3553,1241,2023-11-04,270,1,77.82,77.82,Completed,2023-11-07
3554,8040,2022-02-01,232,1,352.85,352.85,Completed,2022-02-14
3555,6255,2020-12-25,54,4,8.37,33.48,Completed,2020-12-29
3556,9340,2024-04-26,218,1,8.21,8.21,Completed,2024-05-04
3557,735,2025-03-15,472,1,49.99,49.99,Completed,2025-03-15
3558,3867,2025-11-30,189,1,15.9,15.9,Completed,2025-12-13
3559,8952,2023-01-16,266,2,29.69,59.38,Pending,
3560,2234,2026-03-23,441,1,51.71,51.71,Cancelled,2026-03-23
3561,2036,2021-11-26,46,3,19.3,57.9,Pending,
3562,8895,2025-12-31,461,1,10.72,10.72,Completed,2026-01-13
3563,4402,2022-07-26,482,3,353.14,1059.42,Completed,2022-07-27
3564,9451,2024-04-01,238,4,125.77,503.08,Completed,2024-04-11
3565,5930,2022-09-09,325,1,73.05,73.05,Completed,2022-09-11
3566,3026,2025-05-20,212,2,33.02,66.04,Cancelled,2025-05-27
3567,4429,2026-05-04,289,4,12.3,49.2,Completed,2026-05-14
3568,4579,2023-01-09,342,1,57.91,57.91,Completed,2023-01-23
3569,562,2020-08-08,145,1,7.99,7.99,Pending,
3570,7013,2025-02-03,322,2,64.83,129.66,Completed,2025-02-17
3571,2454,2025-11-21,40,8,137.72,1101.76,Cancelled,2025-12-04
3572,2978,2022-07-04,200,2,21.51,43.02,Completed,2022-07-08
3573,8359,2024-10-29,48,1,9.53,9.53,Cancelled,2024-11-05
3574,2802,2025-08-19,233,2,41.24,82.48,Pending,
3575,2526,2022-12-06,75,1,85.0,85.0,Cancelled,2022-12-15
3576,2440,2026-02-09,103,4,31.87,127.48,Completed,2026-02-19
3577,6647,2020-12-26,58,1,25.43,25.43,Completed,2021-01-09
3578,2194,2024-12-19,227,3,43.31,129.93,Completed,2024-12-23
3579,959,2023-09-28,355,2,107.64,215.28,Completed,2023-10-06
3580,2381,2026-08-29,216,1,22.23,22.23,Completed,2026-08-30
3581,6161,2026-06-09,91,1,51.89,51.89,Completed,2026-06-15
3582,4687,2026-04-03,295,3,25.0,75.0,Pending,
3583,1596,2022-01-17,419,1,47.06,47.06,Completed,2022-01-25
3584,9758,2024-06-15,166,3,12.18,36.54,Pending,
3585,4855,2026-06-07,368,2,188.04,376.08,Completed,2026-06-10
3586,5414,2026-07-15,355,2,113.71,227.42,Cancelled,2026-07-26
3587,7349,2026-05-31,438,4,235.09,940.36,Pending,
3588,2500,2023-09-01,206,3,93.68,281.04,Completed,2023-09-11
3589,8446,2021-02-21,214,1,50.9,50.9,Completed,2021-03-05
3590,5476,2025-02-08,282,1,68.77,68.77,Completed,2025-02-18
3591,7608,2022-11-27,96,1,18.41,18.41,Completed,2022-12-02
3592,7858,2025-12-31,138,5,26.19,130.95,Completed,2026-01-05
3593,6451,2026-04-27,190,1,27.84,27.84,Completed,2026-05-09
3594,8720,2023-03-25,345,1,110.4,110.4,Completed,2023-03-29
3595,2305,2021-03-28,454,2,37.34,74.68,Completed,2021-04-06
3596,1466,2025-11-22,500,1,30.44,30.44,Completed,2025-12-06
3597,5899,2024-05-28,428,3,28.53,85.59,Completed,2024-06-02
3598,5214,2026-04-08,126,1,329.17,329.17,Pending,
3599,3728,2022-11-27,418,2,117.99,235.98,Cancelled,2022-11-29
3600,9296,2022-02-07,367,3,7.43,22.29,Completed,2022-02-07
3601,2108,2024-01-15,218,1,8.04,8.04,Completed,2024-01-29
3602,8224,2026-01-20,175,2,35.85,71.7,Completed,2026-01-26
3603,3391,2026-08-30,478,4,62.91,251.64,Pending,
3604,4336,2024-12-28,357,3,15.89,47.67,Cancelled,2025-01-03
3605,7486,2020-10-12,274,3,21.05,63.15,Completed,2020-10-25
3606,8856,2026-04-06,172,3,14.78,44.34,Completed,2026-04-06
3607,1148,2025-07-15,415,1,53.05,53.05,Completed,2025-07-17
3608,523,2025-09-01,9,8,126.16,1009.28,Completed,2025-09-04
3609,865,2025-06-18,323,2,95.75,191.5,Completed,2025-06-29
3610,5600,2025-08-08,251,3,117.04,351.12,Completed,2025-08-15
3611,8046,2022-01-07,204,1,8.39,8.39,Completed,2022-01-21
3612,369,2025-06-03,460,2,199.08,398.16,Completed,2025-06-14
3613,7870,2026-08-19,69,3,10.94,32.82,Completed,2026-08-27
3614,2474,2022-08-20,55,3,16.99,50.97,Completed,2022-08-30
3615,807,2021-09-08,166,4,13.7,54.8,Cancelled,2021-09-18
3616,7704,2026-05-06,424,1,73.24,73.24,Completed,2026-05-19
3617,6742,2024-06-24,244,2,25.22,50.44,Completed,2024-06-27
3618,1145,2024-12-30,241,2,80.74,161.48,Completed,2025-01-08
3619,2034,2025-05-03,73,2,7.06,14.12,Cancelled,2025-05-11
3620,2020,2024-11-16,267,2,73.16,146.32,Cancelled,2024-11-27
3621,9401,2026-08-29,431,1,24.22,24.22,Completed,2026-08-29
3622,7079,2024-12-13,236,3,26.23,78.69,Pending,
3623,3863,2026-08-27,441,6,50.33,301.98,Cancelled,2026-08-29
3624,2557,2025-12-08,120,3,120.72,362.16,Pending,
3625,2794,2023-03-18,111,2,89.55,179.1,Completed,2023-03-20
3626,88,2024-03-24,376,5,59.12,295.6,Completed,2024-03-27
3627,387,2024-03-08,252,6,20.49,122.94,Cancelled,2024-03-12
3628,2790,2024-10-05,476,5,97.42,487.1,Completed,2024-10-12
3629,8890,2025-12-15,436,1,77.22,77.22,Completed,2025-12-22
3630,7255,2026-04-05,430,5,101.37,506.85,Pending,
3631,4351,2023-10-29,80,2,30.59,61.18,Completed,2023-10-30
3632,992,2024-04-01,390,2,7.68,15.36,Completed,2024-04-11
3633,4840,2024-05-29,276,1,179.12,179.12,Completed,2024-06-08
3634,4582,2026-04-17,207,5,23.54,117.7,Pending,
3635,2589,2024-09-18,448,1,70.05,70.05,Completed,2024-09-29
3636,1502,2025-06-26,464,2,14.69,29.38,Cancelled,2025-07-03
3637,7521,2026-08-19,242,5,16.81,84.05,Completed,2026-08-20
3638,6809,2025-04-20,1,1,322.68,322.68,Completed,2025-04-20
3639,8786,2026-06-12,396,1,82.59,82.59,Completed,2026-06-14
3640,83,2023-12-29,63,1,26.69,26.69,Completed,2024-01-07
3641,5051,2026-03-10,483,2,157.75,315.5,Completed,2026-03-13
3642,730,2022-11-25,465,1,15.9,15.9,Cancelled,2022-11-28
3643,6107,2025-11-24,17,6,97.07,582.42,Completed,2025-12-02
3644,8021,2024-02-21,458,1,20.54,20.54,Completed,2024-02-24
3645,8910,2026-01-16,18,2,44.27,88.54,Completed,2026-01-30
3646,9545,2023-06-27,417,2,139.89,279.78,Completed,2023-07-09
3647,1021,2025-03-12,329,1,60.57,60.57,Completed,2025-03-22
3648,272,2025-01-21,1,2,301.01,602.02,Completed,2025-02-02
3649,6880,2022-02-08,187,1,171.01,171.01,Completed,2022-02-09
3650,6835,2026-02-04,221,2,78.71,157.42,Completed,2026-02-05
3651,2604,2021-07-24,19,2,43.0,86.0,Pending,
3652,3351,2024-08-11,188,2,19.57,39.14,Completed,2024-08-11
3653,9838,2024-12-08,123,2,15.34,30.68,Completed,2024-12-19
3654,772,2024-04-12,189,2,15.05,30.1,Completed,2024-04-16
3655,3753,2025-01-01,31,4,189.26,757.04,Completed,2025-01-04
3656,2204,2025-11-25,384,3,8.83,26.49,Completed,2025-11-29
3657,7324,2022-02-19,496,1,28.61,28.61,Pending,
3658,2972,2026-03-25,22,3,33.18,99.54,Completed,2026-03-26
3659,3884,2025-12-21,205,7,130.0,910.0,Completed,2025-12-29
3660,6500,2025-05-01,429,5,62.93,314.65,Pending,
3661,8284,2026-01-11,182,1,52.9,52.9,Pending,
3662,9179,2023-02-04,237,1,81.98,81.98,Cancelled,2023-02-16
3663,4413,2024-03-26,175,5,38.75,193.75,Completed,2024-03-29
3664,1299,2026-02-24,307,3,94.32,282.96,Pending,
3665,320,2024-04-19,128,5,73.27,366.35,Completed,2024-04-20
3666,2813,2024-06-20,292,1,20.61,20.61,Completed,2024-06-21
3667,6288,2025-08-23,80,3,30.69,92.07,Cancelled,2025-08-26
3668,9988,2023-11-24,285,6,89.38,536.28,Cancelled,2023-12-04
3669,375,2024-10-03,307,3,95.25,285.75,Cancelled,2024-10-12
3670,7288,2024-04-02,280,1,10.71,10.71,Completed,2024-04-09
3671,7693,2022-11-01,398,1,15.06,15.06,Completed,2022-11-07
3672,9122,2024-01-11,98,1,175.46,175.46,Completed,2024-01-21
3673,6096,2024-05-28,395,1,357.93,357.93,Completed,2024-06-03
3674,7770,2025-10-31,335,2,106.92,213.84,Completed,2025-11-06
3675,1584,2023-08-20,225,1,76.09,76.09,Completed,2023-08-28
3676,7660,2025-01-19,430,1,98.8,98.8,Completed,2025-01-29
3677,2927,2024-11-17,96,2,20.58,41.16,Completed,2024-11-24
3678,3014,2024-07-31,2,1,73.45,73.45,Completed,2024-08-07
3679,392,2026-07-13,44,2,12.4,24.8,Completed,2026-07-19
3680,1982,2025-09-07,52,2,109.46,218.92,Completed,2025-09-11
3681,3820,2026-08-14,408,5,28.39,141.95,Completed,2026-08-19
3682,1736,2024-04-02,234,2,87.2,174.4,Completed,2024-04-05
3683,3147,2025-07-03,200,1,22.81,22.81,Pending,
3684,575,2025-11-03,95,4,81.8,327.2,Completed,2025-11-07
3685,640,2026-07-11,471,2,30.45,60.9,Completed,2026-07-18
3686,9875,2025-04-28,154,2,82.18,164.36,Completed,2025-05-02
3687,1628,2023-09-16,98,4,179.1,716.4,Cancelled,2023-09-22
3688,9522,2025-12-09,102,2,66.12,132.24,Completed,2025-12-21
3689,265,2025-05-30,376,2,56.09,112.18,Completed,2025-05-31
3690,5004,2021-02-25,79,1,43.86,43.86,Pending,
3691,2537,2025-02-22,385,5,117.41,587.05,Pending,
3692,9290,2025-02-07,244,1,26.47,26.47,Completed,2025-02-11
3693,8922,2024-02-21,397,4,56.8,227.2,Completed,2024-03-05
3694,5695,2021-04-12,202,3,88.34,265.02,Completed,2021-04-23
3695,1364,2026-04-23,109,1,80.57,80.57,Pending,
3696,2984,2026-01-11,5,3,13.08,39.24,Completed,2026-01-17
3697,6115,2026-02-18,294,3,33.11,99.33,Completed,2026-02-27
3698,7807,2026-08-03,75,2,81.58,163.16,Completed,2026-08-14
3699,451,2025-08-18,282,5,71.95,359.75,Cancelled,2025-08-27
3700,5351,2025-06-17,159,2,101.35,202.7,Cancelled,2025-06-21
3701,6247,2025-01-01,29,2,46.61,93.22,Completed,2025-01-09
3702,5522,2023-11-24,261,1,98.54,98.54,Pending,
3703,5660,2026-07-03,407,7,367.3,2571.1,Completed,2026-07-11
3704,3662,2023-12-05,373,1,135.44,135.44,Pending,
3705,8451,2026-08-07,290,3,68.36,205.08,Completed,2026-08-08
3706,7159,2024-12-03,313,1,15.93,15.93,Pending,
3707,7557,2023-01-01,484,1,23.25,23.25,Cancelled,2023-01-01
3708,1331,2025-06-05,218,5,8.02,40.1,Completed,2025-06-15
3709,4304,2026-08-11,210,1,12.55,12.55,Pending,
3710,5672,2024-09-24,308,1,37.87,37.87,Completed,2024-10-03
3711,2274,2020-10-01,453,1,102.93,102.93,Pending,
3712,9204,2025-08-12,470,1,62.28,62.28,Pending,
3713,6617,2026-08-06,171,2,26.68,53.36,Completed,2026-08-12
3714,492,2026-04-17,432,2,27.05,54.1,Completed,2026-04-26
3715,5147,2025-09-28,295,4,23.61,94.44,Completed,2025-10-07
3716,4419,2024-06-06,228,3,58.96,176.88,Pending,
3717,9897,2025-06-15,411,1,28.9,28.9,Completed,2025-06-24
3718,5370,2023-10-07,104,1,10.55,10.55,Completed,2023-10-13
3719,3458,2025-01-15,464,5,14.37,71.85,Completed,2025-01-16
3720,8038,2023-03-12,51,1,44.75,44.75,Pending,
3721,3048,2025-10-07,315,4,32.96,131.84,Pending,
3722,2287,2022-06-05,468,4,22.33,89.32,Pending,
3723,2924,2023-07-07,218,7,8.23,57.61,Completed,2023-07-18
3724,3278,2024-06-18,230,2,22.28,44.56,Completed,2024-06-20
3725,6533,2023-04-10,452,8,66.16,529.28,Cancelled,2023-04-15
3726,7472,2025-09-25,193,3,23.18,69.54,Completed,2025-09-27
3727,7944,2022-11-29,142,2,98.86,197.72,Completed,2022-12-11
3728,7447,2023-12-21,405,2,84.59,169.18,Completed,2024-01-04
3729,9055,2021-10-06,407,1,383.93,383.93,Completed,2021-10-06
3730,9592,2025-01-07,378,3,110.77,332.31,Completed,2025-01-12
3731,3251,2026-07-30,298,3,51.25,153.75,Completed,2026-08-07
3732,5961,2021-12-19,199,3,34.61,103.83,Completed,2022-01-01
3733,2702,2026-06-15,90,2,313.67,627.34,Completed,2026-06-24
3734,9181,2025-01-22,88,1,6.14,6.14,Completed,2025-01-31
3735,4079,2021-05-26,247,4,15.34,61.36,Completed,2021-06-05
3736,7502,2026-06-14,359,1,26.17,26.17,Pending,
3737,7969,2026-04-27,90,3,325.06,975.18,Completed,2026-04-29
3738,6303,2025-12-16,135,1,43.53,43.53,Pending,
3739,8610,2026-06-01,24,3,20.83,62.49,Completed,2026-06-10
3740,1594,2025-09-30,165,2,317.53,635.06,Cancelled,2025-10-09
3741,8624,2026-07-24,302,2,12.33,24.66,Completed,2026-07-27
3742,3948,2023-12-22,355,2,103.06,206.12,Completed,2023-12-25
3743,624,2021-01-06,126,3,342.16,1026.48,Completed,2021-01-08
3744,5124,2025-08-21,68,1,13.23,13.23,Completed,2025-08-27
3745,6331,2026-06-13,438,5,239.66,1198.3,Pending,
3746,4597,2022-01-13,98,3,185.9,557.7,Pending,
3747,8119,2023-06-22,366,1,9.52,9.52,Completed,2023-07-04
3748,7565,2022-03-12,424,2,68.55,137.1,Cancelled,2022-03-12
3749,218,2022-06-02,268,5,25.68,128.4,Completed,2022-06-12
3750,7171,2022-09-04,373,3,136.63,409.89,Completed,2022-09-11
